P ID,Product ID,Product Type,Quantity,Finished Size,Printed Pages,Stock,Cover,Lamination,1 Working Days,2 Working Days,3-4 Working Days,7-10 Working Days,VAT
50,FL25000A66pp250sNL,Folded Leaflets,25000,A6,6pp,250gsm Silk,NULL,No lamination,956,956,831,769,0
50,FL100A66pp250sML,Folded Leaflets,100,A6,6pp,250gsm Silk,NULL,Matt Lamination,46,46,38,35,20
50,FL250A66pp250sML,Folded Leaflets,250,A6,6pp,250gsm Silk,NULL,Matt Lamination,71,71,60,55,20
50,FL500A66pp250sML,Folded Leaflets,500,A6,6pp,250gsm Silk,NULL,Matt Lamination,108,108,93,86,20
50,FL1000A66pp250sML,Folded Leaflets,1000,A6,6pp,250gsm Silk,NULL,Matt Lamination,135,135,117,109,20
50,FL2000A66pp250sML,Folded Leaflets,2000,A6,6pp,250gsm Silk,NULL,Matt Lamination,211,211,183,170,20
50,FL5000A66pp250sML,Folded Leaflets,5000,A6,6pp,250gsm Silk,NULL,Matt Lamination,434,434,377,349,20
50,FL10000A66pp250sML,Folded Leaflets,10000,A6,6pp,250gsm Silk,NULL,Matt Lamination,822,822,715,661,20
50,FL15000A66pp250sML,Folded Leaflets,15000,A6,6pp,250gsm Silk,NULL,Matt Lamination,1156,1156,1005,930,20
50,FL20000A66pp250sML,Folded Leaflets,20000,A6,6pp,250gsm Silk,NULL,Matt Lamination,1531,1531,1331,1231,20
50,FL25000A66pp250sML,Folded Leaflets,25000,A6,6pp,250gsm Silk,NULL,Matt Lamination,1896,1896,1649,1525,20
50,FL100A66pp250sGL,Folded Leaflets,100,A6,6pp,250gsm Silk,NULL,Gloss Lamination,45,45,37,35,20
50,FL250A66pp250sGL,Folded Leaflets,250,A6,6pp,250gsm Silk,NULL,Gloss Lamination,70,70,58,54,20
50,FL500A66pp250sGL,Folded Leaflets,500,A6,6pp,250gsm Silk,NULL,Gloss Lamination,104,104,91,84,20
50,FL1000A66pp250sGL,Folded Leaflets,1000,A6,6pp,250gsm Silk,NULL,Gloss Lamination,126,126,109,101,20
50,FL2000A66pp250sGL,Folded Leaflets,2000,A6,6pp,250gsm Silk,NULL,Gloss Lamination,192,192,167,155,20
50,FL5000A66pp250sGL,Folded Leaflets,5000,A6,6pp,250gsm Silk,NULL,Gloss Lamination,388,388,337,312,20
50,FL10000A66pp250sGL,Folded Leaflets,10000,A6,6pp,250gsm Silk,NULL,Gloss Lamination,731,731,635,588,20
50,FL15000A66pp250sGL,Folded Leaflets,15000,A6,6pp,250gsm Silk,NULL,Gloss Lamination,1007,1007,875,810,20
50,FL20000A66pp250sGL,Folded Leaflets,20000,A6,6pp,250gsm Silk,NULL,Gloss Lamination,1332,1332,1159,1072,20
50,FL25000A66pp250sGL,Folded Leaflets,25000,A6,6pp,250gsm Silk,NULL,Gloss Lamination,1648,1648,1433,1325,20
50,FL100A66pp250sSL,Folded Leaflets,100,A6,6pp,250gsm Silk,NULL,Soft-Touch Lamination,50,50,42,39,20
50,FL250A66pp250sSL,Folded Leaflets,250,A6,6pp,250gsm Silk,NULL,Soft-Touch Lamination,83,83,69,64,20
50,FL500A66pp250sSL,Folded Leaflets,500,A6,6pp,250gsm Silk,NULL,Soft-Touch Lamination,130,130,113,105,20
50,FL1000A66pp250sSL,Folded Leaflets,1000,A6,6pp,250gsm Silk,NULL,Soft-Touch Lamination,215,215,187,173,20
50,FL2000A66pp250sSL,Folded Leaflets,2000,A6,6pp,250gsm Silk,NULL,Soft-Touch Lamination,370,370,322,297,20
50,FL5000A66pp250sSL,Folded Leaflets,5000,A6,6pp,250gsm Silk,NULL,Soft-Touch Lamination,831,831,723,669,20
50,FL10000A66pp250sSL,Folded Leaflets,10000,A6,6pp,250gsm Silk,NULL,Soft-Touch Lamination,1617,1617,1406,1301,20
50,FL15000A66pp250sSL,Folded Leaflets,15000,A6,6pp,250gsm Silk,NULL,Soft-Touch Lamination,2447,2447,2128,1968,20
50,FL20000A66pp250sSL,Folded Leaflets,20000,A6,6pp,250gsm Silk,NULL,Soft-Touch Lamination,3253,3253,2829,2617,20
50,FL25000A66pp250sSL,Folded Leaflets,25000,A6,6pp,250gsm Silk,NULL,Soft-Touch Lamination,4049,4049,3521,3257,20
50,FL100A66pp350sNL,Folded Leaflets,100,A6,6pp,350gsm Silk,NULL,No lamination,38,38,31,29,0
50,FL250A66pp350sNL,Folded Leaflets,250,A6,6pp,350gsm Silk,NULL,No lamination,50,50,42,39,0
50,FL500A66pp350sNL,Folded Leaflets,500,A6,6pp,350gsm Silk,NULL,No lamination,71,71,62,57,0
50,FL1000A66pp350sNL,Folded Leaflets,1000,A6,6pp,350gsm Silk,NULL,No lamination,108,108,94,87,0
50,FL2000A66pp350sNL,Folded Leaflets,2000,A6,6pp,350gsm Silk,NULL,No lamination,145,145,126,117,0
50,FL5000A66pp350sNL,Folded Leaflets,5000,A6,6pp,350gsm Silk,NULL,No lamination,305,305,265,245,0
50,FL10000A66pp350sNL,Folded Leaflets,10000,A6,6pp,350gsm Silk,NULL,No lamination,572,572,497,460,0
50,FL15000A66pp350sNL,Folded Leaflets,15000,A6,6pp,350gsm Silk,NULL,No lamination,794,794,690,638,0
50,FL20000A66pp350sNL,Folded Leaflets,20000,A6,6pp,350gsm Silk,NULL,No lamination,1045,1045,909,841,0
50,FL25000A66pp350sNL,Folded Leaflets,25000,A6,6pp,350gsm Silk,NULL,No lamination,1297,1297,1127,1043,0
50,FL100A66pp350sML,Folded Leaflets,100,A6,6pp,350gsm Silk,NULL,Matt Lamination,52,52,43,40,20
50,FL250A66pp350sML,Folded Leaflets,250,A6,6pp,350gsm Silk,NULL,Matt Lamination,76,76,64,59,20
50,FL500A66pp350sML,Folded Leaflets,500,A6,6pp,350gsm Silk,NULL,Matt Lamination,116,116,101,93,20
50,FL1000A66pp350sML,Folded Leaflets,1000,A6,6pp,350gsm Silk,NULL,Matt Lamination,157,157,137,126,20
50,FL2000A66pp350sML,Folded Leaflets,2000,A6,6pp,350gsm Silk,NULL,Matt Lamination,229,229,199,184,20
50,FL5000A66pp350sML,Folded Leaflets,5000,A6,6pp,350gsm Silk,NULL,Matt Lamination,503,503,438,405,20
50,FL10000A66pp350sML,Folded Leaflets,10000,A6,6pp,350gsm Silk,NULL,Matt Lamination,961,961,836,773,20
50,FL15000A66pp350sML,Folded Leaflets,15000,A6,6pp,350gsm Silk,NULL,Matt Lamination,1404,1404,1221,1129,20
50,FL20000A66pp350sML,Folded Leaflets,20000,A6,6pp,350gsm Silk,NULL,Matt Lamination,1854,1854,1613,1492,20
50,FL25000A66pp350sML,Folded Leaflets,25000,A6,6pp,350gsm Silk,NULL,Matt Lamination,2305,2305,2005,1854,20
50,FL100A66pp350sGL,Folded Leaflets,100,A6,6pp,350gsm Silk,NULL,Gloss Lamination,51,51,42,39,20
50,FL250A66pp350sGL,Folded Leaflets,250,A6,6pp,350gsm Silk,NULL,Gloss Lamination,75,75,62,58,20
50,FL500A66pp350sGL,Folded Leaflets,500,A6,6pp,350gsm Silk,NULL,Gloss Lamination,113,113,98,91,20
50,FL1000A66pp350sGL,Folded Leaflets,1000,A6,6pp,350gsm Silk,NULL,Gloss Lamination,148,148,129,119,20
50,FL2000A66pp350sGL,Folded Leaflets,2000,A6,6pp,350gsm Silk,NULL,Gloss Lamination,211,211,183,169,20
50,FL5000A66pp350sGL,Folded Leaflets,5000,A6,6pp,350gsm Silk,NULL,Gloss Lamination,457,457,398,368,20
50,FL10000A66pp350sGL,Folded Leaflets,10000,A6,6pp,350gsm Silk,NULL,Gloss Lamination,870,870,756,700,20
50,FL15000A66pp350sGL,Folded Leaflets,15000,A6,6pp,350gsm Silk,NULL,Gloss Lamination,1255,1255,1091,1009,20
50,FL20000A66pp350sGL,Folded Leaflets,20000,A6,6pp,350gsm Silk,NULL,Gloss Lamination,1656,1656,1440,1332,20
50,FL25000A66pp350sGL,Folded Leaflets,25000,A6,6pp,350gsm Silk,NULL,Gloss Lamination,2057,2057,1789,1654,20
50,FL100A66pp350sSL,Folded Leaflets,100,A6,6pp,350gsm Silk,NULL,Soft-Touch Lamination,56,56,47,43,20
50,FL250A66pp350sSL,Folded Leaflets,250,A6,6pp,350gsm Silk,NULL,Soft-Touch Lamination,88,88,74,68,20
50,FL500A66pp350sSL,Folded Leaflets,500,A6,6pp,350gsm Silk,NULL,Soft-Touch Lamination,139,139,121,112,20
50,FL1000A66pp350sSL,Folded Leaflets,1000,A6,6pp,350gsm Silk,NULL,Soft-Touch Lamination,237,237,206,190,20
50,FL2000A66pp350sSL,Folded Leaflets,2000,A6,6pp,350gsm Silk,NULL,Soft-Touch Lamination,388,388,337,312,20
50,FL5000A66pp350sSL,Folded Leaflets,5000,A6,6pp,350gsm Silk,NULL,Soft-Touch Lamination,901,901,783,724,20
50,FL10000A66pp350sSL,Folded Leaflets,10000,A6,6pp,350gsm Silk,NULL,Soft-Touch Lamination,1756,1756,1527,1413,20
50,FL15000A66pp350sSL,Folded Leaflets,15000,A6,6pp,350gsm Silk,NULL,Soft-Touch Lamination,2695,2695,2344,2168,20
50,FL20000A66pp350sSL,Folded Leaflets,20000,A6,6pp,350gsm Silk,NULL,Soft-Touch Lamination,3577,3577,3110,2877,20
50,FL25000A66pp350sSL,Folded Leaflets,25000,A6,6pp,350gsm Silk,NULL,Soft-Touch Lamination,4458,4458,3877,3586,20
50,FL100A64pp150sNL,Folded Leaflets,100,A6,4pp,150gsm Silk,NULL,No lamination,27,27,22,21,0
50,FL250A64pp150sNL,Folded Leaflets,250,A6,4pp,150gsm Silk,NULL,No lamination,28,28,24,22,0
50,FL500A64pp150sNL,Folded Leaflets,500,A6,4pp,150gsm Silk,NULL,No lamination,35,35,30,28,0
50,FL1000A64pp150sNL,Folded Leaflets,1000,A6,4pp,150gsm Silk,NULL,No lamination,44,44,38,35,0
50,FL2000A64pp150sNL,Folded Leaflets,2000,A6,4pp,150gsm Silk,NULL,No lamination,55,55,48,44,0
50,FL5000A64pp150sNL,Folded Leaflets,5000,A6,4pp,150gsm Silk,NULL,No lamination,92,92,80,74,0
50,FL10000A64pp150sNL,Folded Leaflets,10000,A6,4pp,150gsm Silk,NULL,No lamination,154,154,134,124,0
50,FL15000A64pp150sNL,Folded Leaflets,15000,A6,4pp,150gsm Silk,NULL,No lamination,219,219,190,176,0
50,FL20000A64pp150sNL,Folded Leaflets,20000,A6,4pp,150gsm Silk,NULL,No lamination,283,283,246,227,0
50,FL25000A64pp150sNL,Folded Leaflets,25000,A6,4pp,150gsm Silk,NULL,No lamination,346,346,301,279,0
50,FL100A64pp250sNL,Folded Leaflets,100,A6,4pp,250gsm Silk,NULL,No lamination,30,30,25,23,0
50,FL250A64pp250sNL,Folded Leaflets,250,A6,4pp,250gsm Silk,NULL,No lamination,32,32,27,25,0
50,FL500A64pp250sNL,Folded Leaflets,500,A6,4pp,250gsm Silk,NULL,No lamination,39,39,34,31,0
50,FL1000A64pp250sNL,Folded Leaflets,1000,A6,4pp,250gsm Silk,NULL,No lamination,49,49,43,40,0
50,FL2000A64pp250sNL,Folded Leaflets,2000,A6,4pp,250gsm Silk,NULL,No lamination,68,68,59,55,0
50,FL5000A64pp250sNL,Folded Leaflets,5000,A6,4pp,250gsm Silk,NULL,No lamination,131,131,114,105,0
50,FL10000A64pp250sNL,Folded Leaflets,10000,A6,4pp,250gsm Silk,NULL,No lamination,243,243,211,195,0
50,FL15000A64pp250sNL,Folded Leaflets,15000,A6,4pp,250gsm Silk,NULL,No lamination,338,338,294,272,0
50,FL20000A64pp250sNL,Folded Leaflets,20000,A6,4pp,250gsm Silk,NULL,No lamination,445,445,387,358,0
50,FL25000A64pp250sNL,Folded Leaflets,25000,A6,4pp,250gsm Silk,NULL,No lamination,542,542,471,436,0
50,FL100A64pp250sML,Folded Leaflets,100,A6,4pp,250gsm Silk,NULL,Matt Lamination,40,40,33,31,20
50,FL250A64pp250sML,Folded Leaflets,250,A6,4pp,250gsm Silk,NULL,Matt Lamination,47,47,39,36,20
50,FL500A64pp250sML,Folded Leaflets,500,A6,4pp,250gsm Silk,NULL,Matt Lamination,62,62,54,50,20
50,FL1000A64pp250sML,Folded Leaflets,1000,A6,4pp,250gsm Silk,NULL,Matt Lamination,73,73,64,59,20
50,FL2000A64pp250sML,Folded Leaflets,2000,A6,4pp,250gsm Silk,NULL,Matt Lamination,109,109,95,88,20
50,FL5000A64pp250sML,Folded Leaflets,5000,A6,4pp,250gsm Silk,NULL,Matt Lamination,226,226,197,182,20
50,FL10000A64pp250sML,Folded Leaflets,10000,A6,4pp,250gsm Silk,NULL,Matt Lamination,429,429,373,345,20
50,FL15000A64pp250sML,Folded Leaflets,15000,A6,4pp,250gsm Silk,NULL,Matt Lamination,634,634,551,510,20
50,FL20000A64pp250sML,Folded Leaflets,20000,A6,4pp,250gsm Silk,NULL,Matt Lamination,836,836,727,672,20
50,FL25000A64pp250sML,Folded Leaflets,25000,A6,4pp,250gsm Silk,NULL,Matt Lamination,1027,1027,893,826,20
50,FL100A64pp250sGL,Folded Leaflets,100,A6,4pp,250gsm Silk,NULL,Gloss Lamination,39,39,33,30,20
50,FL250A64pp250sGL,Folded Leaflets,250,A6,4pp,250gsm Silk,NULL,Gloss Lamination,46,46,38,36,20
50,FL500A64pp250sGL,Folded Leaflets,500,A6,4pp,250gsm Silk,NULL,Gloss Lamination,61,61,53,49,20
50,FL1000A64pp250sGL,Folded Leaflets,1000,A6,4pp,250gsm Silk,NULL,Gloss Lamination,69,69,60,55,20
50,FL2000A64pp250sGL,Folded Leaflets,2000,A6,4pp,250gsm Silk,NULL,Gloss Lamination,100,100,87,80,20
50,FL5000A64pp250sGL,Folded Leaflets,5000,A6,4pp,250gsm Silk,NULL,Gloss Lamination,203,203,177,163,20
50,FL10000A64pp250sGL,Folded Leaflets,10000,A6,4pp,250gsm Silk,NULL,Gloss Lamination,383,383,333,308,20
50,FL15000A64pp250sGL,Folded Leaflets,15000,A6,4pp,250gsm Silk,NULL,Gloss Lamination,559,559,486,450,20
50,FL20000A64pp250sGL,Folded Leaflets,20000,A6,4pp,250gsm Silk,NULL,Gloss Lamination,736,736,640,592,20
50,FL25000A64pp250sGL,Folded Leaflets,25000,A6,4pp,250gsm Silk,NULL,Gloss Lamination,903,903,785,726,20
50,FL100A64pp250sSL,Folded Leaflets,100,A6,4pp,250gsm Silk,NULL,Soft-Touch Lamination,42,42,35,32,20
50,FL250A64pp250sSL,Folded Leaflets,250,A6,4pp,250gsm Silk,NULL,Soft-Touch Lamination,53,53,44,41,20
50,FL500A64pp250sSL,Folded Leaflets,500,A6,4pp,250gsm Silk,NULL,Soft-Touch Lamination,74,74,64,59,20
50,FL1000A64pp250sSL,Folded Leaflets,1000,A6,4pp,250gsm Silk,NULL,Soft-Touch Lamination,113,113,98,91,20
50,FL2000A64pp250sSL,Folded Leaflets,2000,A6,4pp,250gsm Silk,NULL,Soft-Touch Lamination,188,188,164,152,20
50,FL5000A64pp250sSL,Folded Leaflets,5000,A6,4pp,250gsm Silk,NULL,Soft-Touch Lamination,425,425,369,342,20
50,FL10000A64pp250sSL,Folded Leaflets,10000,A6,4pp,250gsm Silk,NULL,Soft-Touch Lamination,826,826,718,665,20
50,FL15000A64pp250sSL,Folded Leaflets,15000,A6,4pp,250gsm Silk,NULL,Soft-Touch Lamination,1279,1279,1113,1029,20
50,FL20000A64pp250sSL,Folded Leaflets,20000,A6,4pp,250gsm Silk,NULL,Soft-Touch Lamination,1697,1697,1476,1365,20
50,FL25000A64pp250sSL,Folded Leaflets,25000,A6,4pp,250gsm Silk,NULL,Soft-Touch Lamination,2104,2104,1829,1692,20
50,FL100A64pp350sNL,Folded Leaflets,100,A6,4pp,350gsm Silk,NULL,No lamination,33,33,27,25,0
50,FL250A64pp350sNL,Folded Leaflets,250,A6,4pp,350gsm Silk,NULL,No lamination,35,35,29,27,0
50,FL500A64pp350sNL,Folded Leaflets,500,A6,4pp,350gsm Silk,NULL,No lamination,41,41,36,33,0
50,FL1000A64pp350sNL,Folded Leaflets,1000,A6,4pp,350gsm Silk,NULL,No lamination,56,56,49,45,0
50,FL2000A64pp350sNL,Folded Leaflets,2000,A6,4pp,350gsm Silk,NULL,No lamination,91,91,79,73,0
50,FL5000A64pp350sNL,Folded Leaflets,5000,A6,4pp,350gsm Silk,NULL,No lamination,175,175,152,141,0
50,FL10000A64pp350sNL,Folded Leaflets,10000,A6,4pp,350gsm Silk,NULL,No lamination,322,322,280,259,0
50,FL15000A64pp350sNL,Folded Leaflets,15000,A6,4pp,350gsm Silk,NULL,No lamination,445,445,387,358,0
50,FL20000A64pp350sNL,Folded Leaflets,20000,A6,4pp,350gsm Silk,NULL,No lamination,590,590,513,474,0
50,FL25000A64pp350sNL,Folded Leaflets,25000,A6,4pp,350gsm Silk,NULL,No lamination,726,726,631,584,0
50,FL100A64pp350sML,Folded Leaflets,100,A6,4pp,350gsm Silk,NULL,Matt Lamination,43,43,36,33,20
50,FL250A64pp350sML,Folded Leaflets,250,A6,4pp,350gsm Silk,NULL,Matt Lamination,50,50,41,38,20
50,FL500A64pp350sML,Folded Leaflets,500,A6,4pp,350gsm Silk,NULL,Matt Lamination,65,65,56,52,20
50,FL1000A64pp350sML,Folded Leaflets,1000,A6,4pp,350gsm Silk,NULL,Matt Lamination,81,81,71,65,20
50,FL2000A64pp350sML,Folded Leaflets,2000,A6,4pp,350gsm Silk,NULL,Matt Lamination,137,137,119,110,20
50,FL5000A64pp350sML,Folded Leaflets,5000,A6,4pp,350gsm Silk,NULL,Matt Lamination,279,279,242,224,20
50,FL10000A64pp350sML,Folded Leaflets,10000,A6,4pp,350gsm Silk,NULL,Matt Lamination,524,524,456,421,20
50,FL15000A64pp350sML,Folded Leaflets,15000,A6,4pp,350gsm Silk,NULL,Matt Lamination,762,762,662,613,20
50,FL20000A64pp350sML,Folded Leaflets,20000,A6,4pp,350gsm Silk,NULL,Matt Lamination,1010,1010,878,812,20
50,FL25000A64pp350sML,Folded Leaflets,25000,A6,4pp,350gsm Silk,NULL,Matt Lamination,1247,1247,1085,1003,20
50,FL100A64pp350sGL,Folded Leaflets,100,A6,4pp,350gsm Silk,NULL,Gloss Lamination,42,42,35,33,20
50,FL250A64pp350sGL,Folded Leaflets,250,A6,4pp,350gsm Silk,NULL,Gloss Lamination,49,49,41,38,20
50,FL500A64pp350sGL,Folded Leaflets,500,A6,4pp,350gsm Silk,NULL,Gloss Lamination,63,63,55,51,20
50,FL1000A64pp350sGL,Folded Leaflets,1000,A6,4pp,350gsm Silk,NULL,Gloss Lamination,77,77,67,62,20
50,FL2000A64pp350sGL,Folded Leaflets,2000,A6,4pp,350gsm Silk,NULL,Gloss Lamination,127,127,111,102,20
50,FL5000A64pp350sGL,Folded Leaflets,5000,A6,4pp,350gsm Silk,NULL,Gloss Lamination,256,256,222,206,20
50,FL10000A64pp350sGL,Folded Leaflets,10000,A6,4pp,350gsm Silk,NULL,Gloss Lamination,478,478,416,385,20
50,FL15000A64pp350sGL,Folded Leaflets,15000,A6,4pp,350gsm Silk,NULL,Gloss Lamination,687,687,598,553,20
50,FL20000A64pp350sGL,Folded Leaflets,20000,A6,4pp,350gsm Silk,NULL,Gloss Lamination,911,911,792,732,20
50,FL25000A64pp350sGL,Folded Leaflets,25000,A6,4pp,350gsm Silk,NULL,Gloss Lamination,1123,1123,977,903,20
50,FL100A64pp350sSL,Folded Leaflets,100,A6,4pp,350gsm Silk,NULL,Soft-Touch Lamination,45,45,38,35,20
50,FL250A64pp350sSL,Folded Leaflets,250,A6,4pp,350gsm Silk,NULL,Soft-Touch Lamination,56,56,46,43,20
50,FL500A64pp350sSL,Folded Leaflets,500,A6,4pp,350gsm Silk,NULL,Soft-Touch Lamination,76,76,66,61,20
50,FL1000A64pp350sSL,Folded Leaflets,1000,A6,4pp,350gsm Silk,NULL,Soft-Touch Lamination,121,121,105,97,20
50,FL2000A64pp350sSL,Folded Leaflets,2000,A6,4pp,350gsm Silk,NULL,Soft-Touch Lamination,216,216,188,174,20
50,FL5000A64pp350sSL,Folded Leaflets,5000,A6,4pp,350gsm Silk,NULL,Soft-Touch Lamination,477,477,415,384,20
50,FL10000A64pp350sSL,Folded Leaflets,10000,A6,4pp,350gsm Silk,NULL,Soft-Touch Lamination,921,921,801,741,20
50,FL15000A64pp350sSL,Folded Leaflets,15000,A6,4pp,350gsm Silk,NULL,Soft-Touch Lamination,1408,1408,1224,1132,20
50,FL20000A64pp350sSL,Folded Leaflets,20000,A6,4pp,350gsm Silk,NULL,Soft-Touch Lamination,1871,1871,1627,1505,20
50,FL25000A64pp350sSL,Folded Leaflets,25000,A6,4pp,350gsm Silk,NULL,Soft-Touch Lamination,2324,2324,2021,1869,20
50,FL1001/3A56pp150sNL,Folded Leaflets,100,1/3 A5,6pp,150gsm Silk,NULL,No lamination,27,27,22,21,0
50,FL2501/3A56pp150sNL,Folded Leaflets,250,1/3 A5,6pp,150gsm Silk,NULL,No lamination,28,28,24,22,0
50,FL5001/3A56pp150sNL,Folded Leaflets,500,1/3 A5,6pp,150gsm Silk,NULL,No lamination,35,35,30,28,0
50,FL10001/3A56pp150sNL,Folded Leaflets,1000,1/3 A5,6pp,150gsm Silk,NULL,No lamination,44,44,38,35,0
50,FL20001/3A56pp150sNL,Folded Leaflets,2000,1/3 A5,6pp,150gsm Silk,NULL,No lamination,55,55,48,44,0
50,FL50001/3A56pp150sNL,Folded Leaflets,5000,1/3 A5,6pp,150gsm Silk,NULL,No lamination,92,92,80,74,0
50,FL100001/3A56pp150sNL,Folded Leaflets,10000,1/3 A5,6pp,150gsm Silk,NULL,No lamination,154,154,134,124,0
50,FL150001/3A56pp150sNL,Folded Leaflets,15000,1/3 A5,6pp,150gsm Silk,NULL,No lamination,219,219,190,176,0
50,FL200001/3A56pp150sNL,Folded Leaflets,20000,1/3 A5,6pp,150gsm Silk,NULL,No lamination,283,283,246,227,0
50,FL250001/3A56pp150sNL,Folded Leaflets,25000,1/3 A5,6pp,150gsm Silk,NULL,No lamination,346,346,301,279,0
50,FL1001/3A56pp250sNL,Folded Leaflets,100,1/3 A5,6pp,250gsm Silk,NULL,No lamination,30,30,25,23,0
50,FL2501/3A56pp250sNL,Folded Leaflets,250,1/3 A5,6pp,250gsm Silk,NULL,No lamination,32,32,27,25,0
50,FL5001/3A56pp250sNL,Folded Leaflets,500,1/3 A5,6pp,250gsm Silk,NULL,No lamination,39,39,34,31,0
50,FL10001/3A56pp250sNL,Folded Leaflets,1000,1/3 A5,6pp,250gsm Silk,NULL,No lamination,49,49,43,40,0
50,FL20001/3A56pp250sNL,Folded Leaflets,2000,1/3 A5,6pp,250gsm Silk,NULL,No lamination,68,68,59,55,0
50,FL50001/3A56pp250sNL,Folded Leaflets,5000,1/3 A5,6pp,250gsm Silk,NULL,No lamination,131,131,114,105,0
50,FL100001/3A56pp250sNL,Folded Leaflets,10000,1/3 A5,6pp,250gsm Silk,NULL,No lamination,243,243,211,195,0
50,FL150001/3A56pp250sNL,Folded Leaflets,15000,1/3 A5,6pp,250gsm Silk,NULL,No lamination,338,338,294,272,0
50,FL200001/3A56pp250sNL,Folded Leaflets,20000,1/3 A5,6pp,250gsm Silk,NULL,No lamination,445,445,387,358,0
50,FL250001/3A56pp250sNL,Folded Leaflets,25000,1/3 A5,6pp,250gsm Silk,NULL,No lamination,542,542,471,436,0
50,FL1001/3A56pp250sML,Folded Leaflets,100,1/3 A5,6pp,250gsm Silk,NULL,Matt Lamination,40,40,33,31,20
50,FL2501/3A56pp250sML,Folded Leaflets,250,1/3 A5,6pp,250gsm Silk,NULL,Matt Lamination,47,47,39,36,20
50,FL5001/3A56pp250sML,Folded Leaflets,500,1/3 A5,6pp,250gsm Silk,NULL,Matt Lamination,62,62,54,50,20
50,FL10001/3A56pp250sML,Folded Leaflets,1000,1/3 A5,6pp,250gsm Silk,NULL,Matt Lamination,73,73,64,59,20
50,FL20001/3A56pp250sML,Folded Leaflets,2000,1/3 A5,6pp,250gsm Silk,NULL,Matt Lamination,109,109,95,88,20
50,FL50001/3A56pp250sML,Folded Leaflets,5000,1/3 A5,6pp,250gsm Silk,NULL,Matt Lamination,226,226,197,182,20
50,FL100001/3A56pp250sML,Folded Leaflets,10000,1/3 A5,6pp,250gsm Silk,NULL,Matt Lamination,429,429,373,345,20
50,FL150001/3A56pp250sML,Folded Leaflets,15000,1/3 A5,6pp,250gsm Silk,NULL,Matt Lamination,634,634,551,510,20
50,FL200001/3A56pp250sML,Folded Leaflets,20000,1/3 A5,6pp,250gsm Silk,NULL,Matt Lamination,836,836,727,672,20
50,FL250001/3A56pp250sML,Folded Leaflets,25000,1/3 A5,6pp,250gsm Silk,NULL,Matt Lamination,1027,1027,893,826,20
50,FL1001/3A56pp250sGL,Folded Leaflets,100,1/3 A5,6pp,250gsm Silk,NULL,Gloss Lamination,39,39,33,30,20
50,FL2501/3A56pp250sGL,Folded Leaflets,250,1/3 A5,6pp,250gsm Silk,NULL,Gloss Lamination,46,46,38,36,20
50,FL5001/3A56pp250sGL,Folded Leaflets,500,1/3 A5,6pp,250gsm Silk,NULL,Gloss Lamination,61,61,53,49,20
50,FL10001/3A56pp250sGL,Folded Leaflets,1000,1/3 A5,6pp,250gsm Silk,NULL,Gloss Lamination,69,69,60,55,20
50,FL20001/3A56pp250sGL,Folded Leaflets,2000,1/3 A5,6pp,250gsm Silk,NULL,Gloss Lamination,100,100,87,80,20
50,FL50001/3A56pp250sGL,Folded Leaflets,5000,1/3 A5,6pp,250gsm Silk,NULL,Gloss Lamination,203,203,177,163,20
50,FL100001/3A56pp250sGL,Folded Leaflets,10000,1/3 A5,6pp,250gsm Silk,NULL,Gloss Lamination,383,383,333,308,20
50,FL150001/3A56pp250sGL,Folded Leaflets,15000,1/3 A5,6pp,250gsm Silk,NULL,Gloss Lamination,559,559,486,450,20
50,FL200001/3A56pp250sGL,Folded Leaflets,20000,1/3 A5,6pp,250gsm Silk,NULL,Gloss Lamination,736,736,640,592,20
50,FL250001/3A56pp250sGL,Folded Leaflets,25000,1/3 A5,6pp,250gsm Silk,NULL,Gloss Lamination,903,903,785,726,20
50,FL1001/3A56pp250sSL,Folded Leaflets,100,1/3 A5,6pp,250gsm Silk,NULL,Soft-Touch Lamination,42,42,35,32,20
50,FL2501/3A56pp250sSL,Folded Leaflets,250,1/3 A5,6pp,250gsm Silk,NULL,Soft-Touch Lamination,53,53,44,41,20
50,FL5001/3A56pp250sSL,Folded Leaflets,500,1/3 A5,6pp,250gsm Silk,NULL,Soft-Touch Lamination,74,74,64,59,20
50,FL10001/3A56pp250sSL,Folded Leaflets,1000,1/3 A5,6pp,250gsm Silk,NULL,Soft-Touch Lamination,113,113,98,91,20
50,FL20001/3A56pp250sSL,Folded Leaflets,2000,1/3 A5,6pp,250gsm Silk,NULL,Soft-Touch Lamination,188,188,164,152,20
50,FL50001/3A56pp250sSL,Folded Leaflets,5000,1/3 A5,6pp,250gsm Silk,NULL,Soft-Touch Lamination,425,425,369,342,20
50,FL100001/3A56pp250sSL,Folded Leaflets,10000,1/3 A5,6pp,250gsm Silk,NULL,Soft-Touch Lamination,826,826,718,665,20
50,FL150001/3A56pp250sSL,Folded Leaflets,15000,1/3 A5,6pp,250gsm Silk,NULL,Soft-Touch Lamination,1279,1279,1113,1029,20
50,FL200001/3A56pp250sSL,Folded Leaflets,20000,1/3 A5,6pp,250gsm Silk,NULL,Soft-Touch Lamination,1697,1697,1476,1365,20
50,FL250001/3A56pp250sSL,Folded Leaflets,25000,1/3 A5,6pp,250gsm Silk,NULL,Soft-Touch Lamination,2104,2104,1829,1692,20
50,FL1001/3A56pp350sNL,Folded Leaflets,100,1/3 A5,6pp,350gsm Silk,NULL,No lamination,33,33,27,25,0
